Timestamp,Name,CPU_Perc,Mem_Usage,Mem_Perc,Net_IO,Block_IO,PIDs
2026-07-30 11:23:57,glim,73.28%,397.9MiB / 30.66GiB,1.27%,0B / 0B,149MB / 11.6MB,37
2026-07-30 11:24:00,foxglove,17.35%,607MiB / 30.66GiB,1.93%,0B / 0B,202MB / 500kB,28
2026-07-30 11:24:00,docker-recorder-run-de836728b142,0.00%,22.88MiB / 30.66GiB,0.07%,0B / 0B,42.7MB / 9.68MB,1
2026-07-30 11:24:00,openzen,4.84%,87.21MiB / 30.66GiB,0.28%,0B / 0B,81.6MB / 2.17MB,20
2026-07-30 11:24:00,ouster,10.28%,245.6MiB / 30.66GiB,0.78%,0B / 0B,184MB / 2.93MB,30
2026-07-30 11:24:00,scovox,87.49%,252.8MiB / 30.66GiB,0.80%,0B / 0B,78.3MB / 3.69MB,53
2026-07-30 11:24:00,mapir-ffmpeg,32.76%,333.9MiB / 30.66GiB,1.06%,0B / 0B,200MB / 1.33MB,33
2026-07-30 11:24:00,trav_ros2,112.86%,483MiB / 30.66GiB,1.54%,0B / 0B,125MB / 1.65MB,44
2026-07-30 11:24:00,realsense,20.85%,175.3MiB / 30.66GiB,0.56%,0B / 0B,107MB / 3.34MB,33
2026-07-30 11:24:00,nav2,13.84%,219.7MiB / 30.66GiB,0.70%,0B / 0B,128MB / 1.19MB,92
2026-07-30 11:24:00,glim,77.22%,403MiB / 30.66GiB,1.28%,0B / 0B,149MB / 11.7MB,37
2026-07-30 11:24:03,foxglove,18.04%,606.5MiB / 30.66GiB,1.93%,0B / 0B,202MB / 3.44MB,28
2026-07-30 11:24:03,docker-recorder-run-de836728b142,0.00%,22.88MiB / 30.66GiB,0.07%,0B / 0B,42.7MB / 9.68MB,1
2026-07-30 11:24:03,openzen,5.38%,87MiB / 30.66GiB,0.28%,0B / 0B,81.6MB / 2.17MB,20
2026-07-30 11:24:03,ouster,9.28%,245.3MiB / 30.66GiB,0.78%,0B / 0B,184MB / 2.93MB,30
2026-07-30 11:24:03,scovox,78.45%,332.3MiB / 30.66GiB,1.06%,0B / 0B,78.3MB / 3.69MB,53
2026-07-30 11:24:03,mapir-ffmpeg,43.17%,334MiB / 30.66GiB,1.06%,0B / 0B,200MB / 1.33MB,33
2026-07-30 11:24:03,trav_ros2,113.71%,485.6MiB / 30.66GiB,1.55%,0B / 0B,125MB / 1.65MB,44
2026-07-30 11:24:03,realsense,18.70%,175.6MiB / 30.66GiB,0.56%,0B / 0B,107MB / 3.34MB,33
2026-07-30 11:24:03,nav2,13.28%,220.2MiB / 30.66GiB,0.70%,0B / 0B,128MB / 1.19MB,92
2026-07-30 11:24:03,glim,72.25%,403.7MiB / 30.66GiB,1.29%,0B / 0B,149MB / 11.7MB,37
2026-07-30 11:24:06,foxglove,17.09%,607MiB / 30.66GiB,1.93%,0B / 0B,202MB / 3.44MB,28
2026-07-30 11:24:06,docker-recorder-run-de836728b142,0.00%,22.88MiB / 30.66GiB,0.07%,0B / 0B,42.7MB / 9.68MB,1
2026-07-30 11:24:06,openzen,4.70%,87.01MiB / 30.66GiB,0.28%,0B / 0B,81.6MB / 2.17MB,20
2026-07-30 11:24:06,ouster,9.98%,246MiB / 30.66GiB,0.78%,0B / 0B,184MB / 2.93MB,30
2026-07-30 11:24:06,scovox,88.81%,272.3MiB / 30.66GiB,0.87%,0B / 0B,78.3MB / 3.69MB,53
2026-07-30 11:24:06,mapir-ffmpeg,33.63%,333.8MiB / 30.66GiB,1.06%,0B / 0B,200MB / 1.33MB,33
2026-07-30 11:24:06,trav_ros2,112.51%,480.7MiB / 30.66GiB,1.53%,0B / 0B,125MB / 1.65MB,44
2026-07-30 11:24:06,realsense,17.98%,175.3MiB / 30.66GiB,0.56%,0B / 0B,107MB / 3.34MB,33
2026-07-30 11:24:06,nav2,12.67%,220.2MiB / 30.66GiB,0.70%,0B / 0B,128MB / 1.19MB,92
2026-07-30 11:24:06,glim,70.35%,404.1MiB / 30.66GiB,1.29%,0B / 0B,149MB / 11.7MB,37
2026-07-30 11:24:09,foxglove,16.33%,609.1MiB / 30.66GiB,1.94%,0B / 0B,202MB / 3.48MB,28
2026-07-30 11:24:09,docker-recorder-run-de836728b142,0.00%,22.88MiB / 30.66GiB,0.07%,0B / 0B,42.7MB / 9.68MB,1
2026-07-30 11:24:09,openzen,5.91%,87.28MiB / 30.66GiB,0.28%,0B / 0B,81.6MB / 2.17MB,20
2026-07-30 11:24:09,ouster,8.11%,245.8MiB / 30.66GiB,0.78%,0B / 0B,184MB / 2.93MB,30
2026-07-30 11:24:09,scovox,92.46%,273.5MiB / 30.66GiB,0.87%,0B / 0B,78.3MB / 3.69MB,53
2026-07-30 11:24:09,mapir-ffmpeg,34.51%,334.3MiB / 30.66GiB,1.06%,0B / 0B,200MB / 1.33MB,33
2026-07-30 11:24:09,trav_ros2,118.59%,482.2MiB / 30.66GiB,1.54%,0B / 0B,125MB / 1.65MB,44
2026-07-30 11:24:09,realsense,19.37%,175.6MiB / 30.66GiB,0.56%,0B / 0B,107MB / 3.34MB,33
