2026-07-29 20:08:39,docker-recorder-run-52afa11fc607,0.00%,10.55MiB / 30.66GiB,0.03%,0B / 0B,0B / 233kB,2
2026-07-29 20:08:39,ouster,10.23%,117MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,30
2026-07-29 20:08:39,openzen,6.89%,32.84MiB / 30.66GiB,0.10%,0B / 0B,0B / 57.3kB,20
2026-07-29 20:08:39,scovox,9.36%,155.8MiB / 30.66GiB,0.50%,0B / 0B,0B / 176kB,53
2026-07-29 20:08:39,mapir-ffmpeg,40.27%,166.1MiB / 30.66GiB,0.53%,0B / 0B,0B / 397kB,33
2026-07-29 20:08:39,realsense,25.18%,91.27MiB / 30.66GiB,0.29%,0B / 0B,4.1kB / 184kB,33
2026-07-29 20:08:39,trav_ros2,59.56%,274.8MiB / 30.66GiB,0.88%,0B / 0B,0B / 98.3kB,44
2026-07-29 20:08:39,glim,72.88%,128.8MiB / 30.66GiB,0.41%,0B / 0B,0B / 131kB,37
2026-07-29 20:08:39,nav2,23.02%,120.9MiB / 30.66GiB,0.39%,0B / 0B,0B / 0B,92
2026-07-29 20:08:42,docker-recorder-run-52afa11fc607,0.00%,10.55MiB / 30.66GiB,0.03%,0B / 0B,0B / 233kB,2
2026-07-29 20:08:42,ouster,7.85%,117MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,30
2026-07-29 20:08:42,openzen,5.03%,31.43MiB / 30.66GiB,0.10%,0B / 0B,0B / 57.3kB,20
2026-07-29 20:08:42,scovox,39.94%,186.3MiB / 30.66GiB,0.59%,0B / 0B,0B / 176kB,53
2026-07-29 20:08:42,mapir-ffmpeg,28.99%,166.2MiB / 30.66GiB,0.53%,0B / 0B,0B / 397kB,33
2026-07-29 20:08:42,realsense,37.32%,91.1MiB / 30.66GiB,0.29%,0B / 0B,4.1kB / 184kB,33
2026-07-29 20:08:42,trav_ros2,119.49%,408.1MiB / 30.66GiB,1.30%,0B / 0B,0B / 98.3kB,44
2026-07-29 20:08:42,glim,83.34%,226.2MiB / 30.66GiB,0.72%,0B / 0B,0B / 131kB,37
2026-07-29 20:08:42,nav2,14.23%,129.5MiB / 30.66GiB,0.41%,0B / 0B,0B / 0B,92
2026-07-29 20:08:45,docker-recorder-run-52afa11fc607,0.00%,10.55MiB / 30.66GiB,0.03%,0B / 0B,0B / 233kB,2
2026-07-29 20:08:45,ouster,7.74%,117.1MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,30
2026-07-29 20:08:45,openzen,5.69%,31.97MiB / 30.66GiB,0.10%,0B / 0B,0B / 57.3kB,20
2026-07-29 20:08:45,scovox,82.44%,237.6MiB / 30.66GiB,0.76%,0B / 0B,0B / 176kB,53
2026-07-29 20:08:45,mapir-ffmpeg,29.23%,166.8MiB / 30.66GiB,0.53%,0B / 0B,0B / 397kB,33
2026-07-29 20:08:45,realsense,40.21%,91.99MiB / 30.66GiB,0.29%,0B / 0B,4.1kB / 184kB,33
2026-07-29 20:08:45,trav_ros2,117.72%,396.1MiB / 30.66GiB,1.26%,0B / 0B,0B / 98.3kB,44
2026-07-29 20:08:45,glim,73.01%,277.6MiB / 30.66GiB,0.88%,0B / 0B,0B / 131kB,37
2026-07-29 20:08:45,nav2,14.02%,129.9MiB / 30.66GiB,0.41%,0B / 0B,0B / 0B,92
2026-07-29 20:08:48,docker-recorder-run-52afa11fc607,0.24%,10.56MiB / 30.66GiB,0.03%,0B / 0B,0B / 233kB,1
2026-07-29 20:08:48,ouster,8.08%,116.7MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,30
2026-07-29 20:08:48,openzen,4.39%,31.48MiB / 30.66GiB,0.10%,0B / 0B,0B / 57.3kB,20
2026-07-29 20:08:48,scovox,57.20%,290.2MiB / 30.66GiB,0.92%,0B / 0B,0B / 176kB,53
2026-07-29 20:08:48,mapir-ffmpeg,44.88%,166MiB / 30.66GiB,0.53%,0B / 0B,0B / 397kB,33
2026-07-29 20:08:48,realsense,20.08%,91.48MiB / 30.66GiB,0.29%,0B / 0B,4.1kB / 184kB,33
2026-07-29 20:08:48,trav_ros2,113.55%,388.5MiB / 30.66GiB,1.24%,0B / 0B,0B / 98.3kB,44
2026-07-29 20:08:48,glim,70.71%,285.7MiB / 30.66GiB,0.91%,0B / 0B,0B / 131kB,37
2026-07-29 20:08:48,nav2,13.90%,128.5MiB / 30.66GiB,0.41%,0B / 0B,0B / 0B,92
2026-07-29 20:08:51,docker-recorder-run-52afa11fc607,35.05%,60.99MiB / 30.66GiB,0.19%,0B / 0B,4.1kB / 233kB,19
2026-07-29 20:08:51,ouster,13.89%,118.1MiB / 30.66GiB,0.38%,0B / 0B,0B / 111kB,30
2026-07-29 20:08:51,openzen,6.76%,31.81MiB / 30.66GiB,0.10%,0B / 0B,0B / 57.3kB,20
2026-07-29 20:08:51,scovox,85.82%,253.2MiB / 30.66GiB,0.81%,0B / 0B,0B / 176kB,53
2026-07-29 20:08:51,mapir-ffmpeg,85.08%,494.1MiB / 30.66GiB,1.57%,0B / 0B,0B / 397kB,62
2026-07-29 20:08:51,realsense,33.78%,95.42MiB / 30.66GiB,0.30%,0B / 0B,4.1kB / 184kB,48
2026-07-29 20:08:51,trav_ros2,115.95%,393.9MiB / 30.66GiB,1.25%,0B / 0B,0B / 98.3kB,44
2026-07-29 20:08:51,glim,77.71%,287.3MiB / 30.66GiB,0.91%,0B / 0B,0B / 131kB,37
2026-07-29 20:08:51,nav2,18.63%,129.7MiB / 30.66GiB,0.41%,0B / 0B,0B / 0B,92
2026-07-29 20:08:54,docker-recorder-run-52afa11fc607,34.64%,72.51MiB / 30.66GiB,0.23%,0B / 0B,4.1kB / 233kB,19
2026-07-29 20:08:54,ouster,9.91%,117.6MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,30
2026-07-29 20:08:54,openzen,6.24%,31.84MiB / 30.66GiB,0.10%,0B / 0B,0B / 57.3kB,20
2026-07-29 20:08:54,scovox,64.41%,300.6MiB / 30.66GiB,0.96%,0B / 0B,0B / 176kB,53
2026-07-29 20:08:54,mapir-ffmpeg,143.84%,877.3MiB / 30.66GiB,2.79%,0B / 0B,0B / 397kB,62
2026-07-29 20:08:54,realsense,55.10%,95.75MiB / 30.66GiB,0.30%,0B / 0B,4.1kB / 184kB,48
2026-07-29 20:08:54,trav_ros2,112.56%,402MiB / 30.66GiB,1.28%,0B / 0B,0B / 98.3kB,44
2026-07-29 20:08:54,glim,79.44%,290.2MiB / 30.66GiB,0.92%,0B / 0B,0B / 131kB,37
2026-07-29 20:08:54,nav2,13.35%,129.2MiB / 30.66GiB,0.41%,0B / 0B,0B / 0B,92
2026-07-29 20:08:57,docker-recorder-run-52afa11fc607,38.29%,82.23MiB / 30.66GiB,0.26%,0B / 0B,4.1kB / 60.4MB,19
2026-07-29 20:08:57,ouster,9.21%,117.6MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,30
2026-07-29 20:08:57,openzen,6.40%,31.84MiB / 30.66GiB,0.10%,0B / 0B,0B / 57.3kB,20
2026-07-29 20:08:57,scovox,91.95%,257.9MiB / 30.66GiB,0.82%,0B / 0B,0B / 176kB,53
2026-07-29 20:08:57,mapir-ffmpeg,157.88%,877.2MiB / 30.66GiB,2.79%,0B / 0B,0B / 397kB,62
2026-07-29 20:08:57,realsense,56.39%,95.77MiB / 30.66GiB,0.31%,0B / 0B,4.1kB / 184kB,48
2026-07-29 20:08:57,trav_ros2,111.63%,403.5MiB / 30.66GiB,1.29%,0B / 0B,0B / 98.3kB,44
2026-07-29 20:08:57,glim,72.72%,302.7MiB / 30.66GiB,0.96%,0B / 0B,0B / 131kB,37
2026-07-29 20:08:57,nav2,13.76%,129MiB / 30.66GiB,0.41%,0B / 0B,0B / 0B,92
2026-07-29 20:09:01,docker-recorder-run-52afa11fc607,35.43%,108.4MiB / 30.66GiB,0.35%,0B / 0B,4.1kB / 111MB,19
2026-07-29 20:09:01,ouster,11.51%,117.7MiB / 30.66GiB,0.38%,0B / 0B,0B / 111kB,30
2026-07-29 20:09:01,openzen,5.87%,31.89MiB / 30.66GiB,0.10%,0B / 0B,0B / 57.3kB,20
2026-07-29 20:09:01,scovox,80.20%,298.8MiB / 30.66GiB,0.95%,0B / 0B,0B / 176kB,53
2026-07-29 20:09:01,mapir-ffmpeg,152.25%,868.1MiB / 30.66GiB,2.76%,0B / 0B,0B / 397kB,62
2026-07-29 20:09:01,realsense,62.57%,97.7MiB / 30.66GiB,0.31%,0B / 0B,4.1kB / 184kB,48
2026-07-29 20:09:01,trav_ros2,112.67%,400.2MiB / 30.66GiB,1.27%,0B / 0B,0B / 98.3kB,44
2026-07-29 20:09:01,glim,67.19%,307.1MiB / 30.66GiB,0.98%,0B / 0B,0B / 131kB,37
2026-07-29 20:09:01,nav2,15.16%,130.5MiB / 30.66GiB,0.42%,0B / 0B,0B / 0B,92
2026-07-29 20:09:04,docker-recorder-run-52afa11fc607,32.97%,128.1MiB / 30.66GiB,0.41%,0B / 0B,4.1kB / 111MB,19
2026-07-29 20:09:04,ouster,8.91%,117.4MiB / 30.66GiB,0.37%,0B / 0B,0B / 111kB,30
2026-07-29 20:09:04,openzen,5.88%,31.89MiB / 30.66GiB,0.10%,0B / 0B,0B / 57.3kB,20
2026-07-29 20:09:04,scovox,77.91%,267.4MiB / 30.66GiB,0.85%,0B / 0B,0B / 176kB,53
2026-07-29 20:09:04,mapir-ffmpeg,156.83%,874.2MiB / 30.66GiB,2.78%,0B / 0B,0B / 397kB,62
2026-07-29 20:09:04,realsense,48.80%,95.93MiB / 30.66GiB,0.31%,0B / 0B,4.1kB / 184kB,48
2026-07-29 20:09:04,trav_ros2,110.59%,403.9MiB / 30.66GiB,1.29%,0B / 0B,0B / 98.3kB,44
2026-07-29 20:09:04,glim,64.67%,314MiB / 30.66GiB,1.00%,0B / 0B,0B / 131kB,37
2026-07-29 20:09:04,nav2,13.62%,129.3MiB / 30.66GiB,0.41%,0B / 0B,0B / 0B,92
2026-07-29 20:09:07,docker-recorder-run-52afa11fc607,38.69%,144.2MiB / 30.66GiB,0.46%,0B / 0B,4.1kB / 111MB,19
2026-07-29 20:09:07,ouster,12.04%,117.8MiB / 30.66GiB,0.38%,0B / 0B,0B / 1.31MB,30
2026-07-29 20:09:07,openzen,5.72%,31.89MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-29 20:09:07,scovox,85.01%,309.9MiB / 30.66GiB,0.99%,0B / 0B,0B / 971kB,53
2026-07-29 20:09:07,mapir-ffmpeg,139.82%,867.1MiB / 30.66GiB,2.76%,0B / 0B,0B / 471kB,62
2026-07-29 20:09:07,realsense,53.69%,96.27MiB / 30.66GiB,0.31%,0B / 0B,4.1kB / 479kB,48
2026-07-29 20:09:07,trav_ros2,114.12%,400.1MiB / 30.66GiB,1.27%,0B / 0B,0B / 246kB,44
2026-07-29 20:09:07,glim,69.74%,318.4MiB / 30.66GiB,1.01%,0B / 0B,0B / 11MB,37
2026-07-29 20:09:07,nav2,13.55%,129.8MiB / 30.66GiB,0.41%,0B / 0B,0B / 1.13MB,92
2026-07-29 20:09:10,docker-recorder-run-52afa11fc607,38.52%,144.4MiB / 30.66GiB,0.46%,0B / 0B,4.1kB / 312MB,19
2026-07-29 20:09:10,ouster,10.10%,117.7MiB / 30.66GiB,0.37%,0B / 0B,0B / 2.84MB,30
2026-07-29 20:09:10,openzen,6.75%,32.18MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-29 20:09:10,scovox,77.65%,285.4MiB / 30.66GiB,0.91%,0B / 0B,0B / 3.4MB,53
2026-07-29 20:09:10,mapir-ffmpeg,159.55%,872.6MiB / 30.66GiB,2.78%,0B / 0B,0B / 1.27MB,62
2026-07-29 20:09:10,realsense,49.68%,97.57MiB / 30.66GiB,0.31%,0B / 0B,4.1kB / 3.2MB,48
2026-07-29 20:09:10,trav_ros2,114.09%,397.7MiB / 30.66GiB,1.27%,0B / 0B,0B / 1.58MB,44
2026-07-29 20:09:10,glim,78.10%,320.1MiB / 30.66GiB,1.02%,0B / 0B,0B / 11.6MB,37
2026-07-29 20:09:10,nav2,14.52%,130MiB / 30.66GiB,0.41%,0B / 0B,0B / 1.13MB,92
2026-07-29 20:09:13,docker-recorder-run-52afa11fc607,36.82%,170.6MiB / 30.66GiB,0.54%,0B / 0B,4.1kB / 690MB,19
2026-07-29 20:09:13,ouster,9.59%,117.9MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.84MB,30
2026-07-29 20:09:13,openzen,6.28%,31.93MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-29 20:09:13,scovox,91.83%,222.2MiB / 30.66GiB,0.71%,0B / 0B,0B / 3.4MB,53
2026-07-29 20:09:13,mapir-ffmpeg,156.55%,879.5MiB / 30.66GiB,2.80%,0B / 0B,0B / 1.27MB,62
2026-07-29 20:09:13,realsense,59.22%,95.39MiB / 30.66GiB,0.30%,0B / 0B,4.1kB / 3.2MB,48
2026-07-29 20:09:13,trav_ros2,115.65%,400.4MiB / 30.66GiB,1.28%,0B / 0B,0B / 1.58MB,44
2026-07-29 20:09:13,glim,63.11%,320.7MiB / 30.66GiB,1.02%,0B / 0B,0B / 11.6MB,37
2026-07-29 20:09:13,nav2,12.96%,129.8MiB / 30.66GiB,0.41%,0B / 0B,0B / 1.16MB,92
2026-07-29 20:09:16,docker-recorder-run-52afa11fc607,29.02%,185MiB / 30.66GiB,0.59%,0B / 0B,4.1kB / 1.19GB,19
2026-07-29 20:09:16,ouster,9.28%,117.6MiB / 30.66GiB,0.37%,0B / 0B,0B / 2.85MB,30
2026-07-29 20:09:16,openzen,6.48%,31.97MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-29 20:09:16,scovox,63.29%,303.8MiB / 30.66GiB,0.97%,0B / 0B,0B / 3.5MB,53
2026-07-29 20:09:16,mapir-ffmpeg,182.63%,877.8MiB / 30.66GiB,2.80%,0B / 0B,0B / 1.28MB,62
2026-07-29 20:09:16,realsense,59.83%,96.38MiB / 30.66GiB,0.31%,0B / 0B,4.1kB / 3.3MB,48
2026-07-29 20:09:16,trav_ros2,113.29%,403.2MiB / 30.66GiB,1.28%,0B / 0B,0B / 1.59MB,44
2026-07-29 20:09:16,glim,74.62%,322.4MiB / 30.66GiB,1.03%,0B / 0B,0B / 11.6MB,37
2026-07-29 20:09:16,nav2,13.84%,130.8MiB / 30.66GiB,0.42%,0B / 0B,0B / 1.16MB,92
2026-07-29 20:09:19,docker-recorder-run-52afa11fc607,35.03%,190.1MiB / 30.66GiB,0.61%,0B / 0B,4.1kB / 1.68GB,19
2026-07-29 20:09:19,ouster,11.57%,118.3MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.85MB,30
2026-07-29 20:09:19,openzen,6.60%,31.98MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-29 20:09:19,scovox,95.05%,249.8MiB / 30.66GiB,0.80%,0B / 0B,0B / 3.5MB,53
2026-07-29 20:09:19,mapir-ffmpeg,145.75%,868.2MiB / 30.66GiB,2.77%,0B / 0B,0B / 1.28MB,62
2026-07-29 20:09:19,realsense,53.38%,102.9MiB / 30.66GiB,0.33%,0B / 0B,4.1kB / 3.3MB,48
2026-07-29 20:09:19,trav_ros2,120.57%,400MiB / 30.66GiB,1.27%,0B / 0B,0B / 1.59MB,44
2026-07-29 20:09:19,glim,78.54%,325.2MiB / 30.66GiB,1.04%,0B / 0B,0B / 11.6MB,37
2026-07-29 20:09:19,nav2,13.12%,129.9MiB / 30.66GiB,0.41%,0B / 0B,0B / 1.16MB,92
2026-07-29 20:09:22,docker-recorder-run-52afa11fc607,31.66%,208.9MiB / 30.66GiB,0.67%,0B / 0B,4.1kB / 2.1GB,19
2026-07-29 20:09:22,ouster,9.02%,118MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.85MB,30
2026-07-29 20:09:22,openzen,6.26%,31.98MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-29 20:09:22,scovox,63.70%,291.8MiB / 30.66GiB,0.93%,0B / 0B,0B / 3.5MB,53
2026-07-29 20:09:22,mapir-ffmpeg,147.54%,874.5MiB / 30.66GiB,2.79%,0B / 0B,0B / 1.28MB,62
2026-07-29 20:09:22,realsense,60.25%,98.46MiB / 30.66GiB,0.31%,0B / 0B,4.1kB / 3.3MB,48
2026-07-29 20:09:22,trav_ros2,112.03%,403.4MiB / 30.66GiB,1.28%,0B / 0B,0B / 1.59MB,44
2026-07-29 20:09:22,glim,72.24%,330.4MiB / 30.66GiB,1.05%,0B / 0B,0B / 11.6MB,37
2026-07-29 20:09:22,nav2,13.65%,130.1MiB / 30.66GiB,0.41%,0B / 0B,0B / 1.16MB,92
2026-07-29 20:09:25,docker-recorder-run-52afa11fc607,32.53%,222MiB / 30.66GiB,0.71%,0B / 0B,4.1kB / 2.63GB,19
2026-07-29 20:09:25,ouster,29.64%,117.6MiB / 30.66GiB,0.37%,0B / 0B,0B / 2.85MB,30
2026-07-29 20:09:25,openzen,6.62%,32.04MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-29 20:09:25,scovox,92.98%,236.5MiB / 30.66GiB,0.75%,0B / 0B,0B / 3.5MB,53
2026-07-29 20:09:25,mapir-ffmpeg,153.74%,877.3MiB / 30.66GiB,2.79%,0B / 0B,0B / 1.28MB,62
2026-07-29 20:09:25,realsense,65.36%,98.37MiB / 30.66GiB,0.31%,0B / 0B,4.1kB / 3.3MB,48
2026-07-29 20:09:25,trav_ros2,113.04%,403.9MiB / 30.66GiB,1.29%,0B / 0B,0B / 1.59MB,44
2026-07-29 20:09:25,glim,60.96%,330.2MiB / 30.66GiB,1.05%,0B / 0B,0B / 11.6MB,37
2026-07-29 20:09:25,nav2,14.19%,130.2MiB / 30.66GiB,0.41%,0B / 0B,0B / 1.16MB,92
2026-07-29 20:09:28,docker-recorder-run-52afa11fc607,29.67%,228.8MiB / 30.66GiB,0.73%,0B / 0B,4.1kB / 3.17GB,19
2026-07-29 20:09:28,ouster,27.90%,117.8MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.85MB,30
2026-07-29 20:09:28,openzen,5.67%,32.04MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-29 20:09:28,scovox,66.91%,310.3MiB / 30.66GiB,0.99%,0B / 0B,0B / 3.5MB,53
2026-07-29 20:09:28,mapir-ffmpeg,147.18%,875MiB / 30.66GiB,2.79%,0B / 0B,0B / 1.28MB,62
2026-07-29 20:09:28,realsense,50.33%,103.6MiB / 30.66GiB,0.33%,0B / 0B,4.1kB / 3.3MB,48
2026-07-29 20:09:28,trav_ros2,113.86%,391.4MiB / 30.66GiB,1.25%,0B / 0B,0B / 1.59MB,44
2026-07-29 20:09:28,glim,75.21%,330.4MiB / 30.66GiB,1.05%,0B / 0B,0B / 11.6MB,37
2026-07-29 20:09:28,nav2,13.50%,130.2MiB / 30.66GiB,0.41%,0B / 0B,0B / 1.16MB,92
2026-07-29 20:09:31,docker-recorder-run-52afa11fc607,39.13%,223MiB / 30.66GiB,0.71%,0B / 0B,4.1kB / 3.91GB,19
2026-07-29 20:09:31,ouster,10.56%,118.8MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.85MB,30
2026-07-29 20:09:31,openzen,6.12%,32.05MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-29 20:09:31,scovox,101.30%,268.5MiB / 30.66GiB,0.86%,0B / 0B,0B / 3.5MB,53
2026-07-29 20:09:31,mapir-ffmpeg,143.90%,874.8MiB / 30.66GiB,2.79%,0B / 0B,0B / 1.28MB,62
2026-07-29 20:09:31,realsense,50.78%,98.33MiB / 30.66GiB,0.31%,0B / 0B,4.1kB / 3.3MB,48
2026-07-29 20:09:31,trav_ros2,115.71%,400.9MiB / 30.66GiB,1.28%,0B / 0B,0B / 1.59MB,44
2026-07-29 20:09:31,glim,75.38%,330.5MiB / 30.66GiB,1.05%,0B / 0B,0B / 11.6MB,37
2026-07-29 20:09:31,nav2,13.12%,130.2MiB / 30.66GiB,0.41%,0B / 0B,0B / 1.16MB,92
2026-07-29 20:09:34,docker-recorder-run-52afa11fc607,34.47%,241MiB / 30.66GiB,0.77%,0B / 0B,4.1kB / 5.78GB,19
2026-07-29 20:09:34,ouster,9.57%,118.4MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.85MB,30
2026-07-29 20:09:34,openzen,6.32%,32.09MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-29 20:09:34,scovox,69.70%,296.8MiB / 30.66GiB,0.95%,0B / 0B,0B / 3.5MB,53
2026-07-29 20:09:34,mapir-ffmpeg,137.41%,872.6MiB / 30.66GiB,2.78%,0B / 0B,0B / 1.28MB,62
2026-07-29 20:09:34,realsense,50.35%,98.78MiB / 30.66GiB,0.31%,0B / 0B,4.1kB / 3.3MB,48
2026-07-29 20:09:34,trav_ros2,115.45%,401.4MiB / 30.66GiB,1.28%,0B / 0B,0B / 1.59MB,44
2026-07-29 20:09:34,glim,73.35%,330.6MiB / 30.66GiB,1.05%,0B / 0B,0B / 11.6MB,37
2026-07-29 20:09:34,nav2,14.35%,130.9MiB / 30.66GiB,0.42%,0B / 0B,0B / 1.16MB,92
2026-07-29 20:09:37,docker-recorder-run-52afa11fc607,40.47%,260.7MiB / 30.66GiB,0.83%,0B / 0B,4.1kB / 5.78GB,19
2026-07-29 20:09:37,ouster,12.81%,117.8MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.85MB,30
2026-07-29 20:09:37,openzen,6.28%,32.09MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-29 20:09:37,scovox,96.74%,256.2MiB / 30.66GiB,0.82%,0B / 0B,0B / 3.5MB,53
2026-07-29 20:09:37,mapir-ffmpeg,156.51%,872.5MiB / 30.66GiB,2.78%,0B / 0B,0B / 1.28MB,62
2026-07-29 20:09:37,realsense,54.27%,99.22MiB / 30.66GiB,0.32%,0B / 0B,4.1kB / 3.3MB,48
2026-07-29 20:09:37,trav_ros2,116.29%,396.2MiB / 30.66GiB,1.26%,0B / 0B,0B / 1.59MB,44
2026-07-29 20:09:37,glim,70.71%,331.6MiB / 30.66GiB,1.06%,0B / 0B,0B / 11.6MB,37
2026-07-29 20:09:37,nav2,13.30%,131MiB / 30.66GiB,0.42%,0B / 0B,0B / 1.16MB,92
2026-07-29 20:09:41,docker-recorder-run-52afa11fc607,35.17%,276.5MiB / 30.66GiB,0.88%,0B / 0B,4.1kB / 5.78GB,19
2026-07-29 20:09:41,ouster,9.64%,118.4MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.85MB,30
2026-07-29 20:09:41,openzen,6.27%,32.38MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-29 20:09:41,scovox,80.75%,299.8MiB / 30.66GiB,0.95%,0B / 0B,0B / 3.5MB,53
2026-07-29 20:09:41,mapir-ffmpeg,151.28%,856.1MiB / 30.66GiB,2.73%,0B / 0B,0B / 1.28MB,62
2026-07-29 20:09:41,realsense,60.32%,98.03MiB / 30.66GiB,0.31%,0B / 0B,4.1kB / 3.3MB,48
2026-07-29 20:09:41,trav_ros2,117.66%,396.1MiB / 30.66GiB,1.26%,0B / 0B,0B / 1.61MB,44
2026-07-29 20:09:41,glim,66.89%,331.3MiB / 30.66GiB,1.06%,0B / 0B,0B / 11.6MB,37
2026-07-29 20:09:41,nav2,13.56%,132MiB / 30.66GiB,0.42%,0B / 0B,0B / 1.16MB,92
2026-07-29 20:09:44,docker-recorder-run-52afa11fc607,28.56%,290.1MiB / 30.66GiB,0.92%,0B / 0B,4.1kB / 5.78GB,19
2026-07-29 20:09:44,ouster,8.36%,118.2MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.85MB,30
2026-07-29 20:09:44,openzen,5.71%,32.13MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-29 20:09:44,scovox,81.74%,274.9MiB / 30.66GiB,0.88%,0B / 0B,0B / 3.5MB,53
2026-07-29 20:09:44,mapir-ffmpeg,146.88%,880.1MiB / 30.66GiB,2.80%,0B / 0B,0B / 1.28MB,62
2026-07-29 20:09:44,realsense,53.20%,99.24MiB / 30.66GiB,0.32%,0B / 0B,4.1kB / 3.3MB,48
2026-07-29 20:09:44,trav_ros2,114.00%,406.8MiB / 30.66GiB,1.30%,0B / 0B,0B / 1.61MB,44
2026-07-29 20:09:44,glim,78.38%,333.4MiB / 30.66GiB,1.06%,0B / 0B,0B / 11.6MB,37
2026-07-29 20:09:44,nav2,13.28%,131MiB / 30.66GiB,0.42%,0B / 0B,0B / 1.16MB,92
2026-07-29 20:09:47,docker-recorder-run-52afa11fc607,31.50%,302.6MiB / 30.66GiB,0.96%,0B / 0B,4.1kB / 5.88GB,19
2026-07-29 20:09:47,ouster,9.68%,118.4MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.85MB,30
2026-07-29 20:09:47,openzen,5.92%,32.88MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-29 20:09:47,scovox,85.76%,316.5MiB / 30.66GiB,1.01%,0B / 0B,0B / 3.5MB,53
2026-07-29 20:09:47,mapir-ffmpeg,151.05%,877.7MiB / 30.66GiB,2.80%,0B / 0B,0B / 1.29MB,62
2026-07-29 20:09:47,realsense,60.23%,99.05MiB / 30.66GiB,0.32%,0B / 0B,4.1kB / 3.43MB,48
2026-07-29 20:09:47,trav_ros2,111.50%,395.5MiB / 30.66GiB,1.26%,0B / 0B,0B / 1.61MB,44
2026-07-29 20:09:47,glim,75.12%,335.4MiB / 30.66GiB,1.07%,0B / 0B,0B / 11.6MB,37
2026-07-29 20:09:47,nav2,12.81%,131MiB / 30.66GiB,0.42%,0B / 0B,0B / 1.16MB,92
2026-07-29 20:09:50,docker-recorder-run-52afa11fc607,34.07%,310.9MiB / 30.66GiB,0.99%,0B / 0B,4.1kB / 6.36GB,19
2026-07-29 20:09:50,ouster,12.32%,118.6MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.85MB,30
2026-07-29 20:09:50,openzen,6.04%,32.43MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-29 20:09:50,scovox,75.71%,261.6MiB / 30.66GiB,0.83%,0B / 0B,0B / 3.59MB,53
2026-07-29 20:09:50,mapir-ffmpeg,144.19%,879.9MiB / 30.66GiB,2.80%,0B / 0B,0B / 1.29MB,62
2026-07-29 20:09:50,realsense,48.67%,99.18MiB / 30.66GiB,0.32%,0B / 0B,4.1kB / 3.43MB,48
2026-07-29 20:09:50,trav_ros2,114.48%,403MiB / 30.66GiB,1.28%,0B / 0B,0B / 1.61MB,44
2026-07-29 20:09:50,glim,70.52%,340.1MiB / 30.66GiB,1.08%,0B / 0B,0B / 11.6MB,37
2026-07-29 20:09:50,nav2,12.97%,131.8MiB / 30.66GiB,0.42%,0B / 0B,0B / 1.16MB,92
2026-07-29 20:09:53,docker-recorder-run-52afa11fc607,37.03%,319.4MiB / 30.66GiB,1.02%,0B / 0B,4.1kB / 6.84GB,19
2026-07-29 20:09:53,ouster,11.40%,117.9MiB / 30.66GiB,0.38%,0B / 0B,0B / 2.85MB,30
2026-07-29 20:09:53,openzen,5.73%,32.18MiB / 30.66GiB,0.10%,0B / 0B,0B / 2.15MB,20
2026-07-29 20:09:53,scovox,87.17%,223.1MiB / 30.66GiB,0.71%,0B / 0B,0B / 3.59MB,53
2026-07-29 20:09:53,mapir-ffmpeg,139.18%,875.2MiB / 30.66GiB,2.79%,0B / 0B,0B / 1.29MB,62
